Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_target
2018-08-29,2.138261464750171,-0.1388753513742016,0.025434279590625,0.098206465195163,0.7208774412632206,0.3235680649998961,0.1888074125084998,0.4005008911892584,0.4005008911892584
2018-08-30,2.1409993155373037,-0.22163405937894484,0.024341555945973998,0.118577139527207,0.7610958519654173,0.3402749738989306,0.1576110452977688,0.3886534912964166,0.3886534912964166
2018-08-31,2.143737166324436,-0.22799537433613742,0.054956312404585005,0.120199683835817,0.8042493946509068,0.3683837914043877,0.1236392551808902,0.3950961871367724,0.3950961871367724
2018-09-01,2.1464750171115674,-0.20560929752010898,-0.003152125656621,0.14502032715443,0.8435429130901582,0.4079185115231133,0.0926353449003367,0.414921664910743,0.414921664910743
2018-09-02,2.1492128678986995,-0.21060131247628733,0.0,0.100859637288275,0.8763681779270641,0.4406936883408568,0.0691480584073132,0.4238439275224372,0.4238439275224372
2018-09-03,2.1519507186858315,-0.34088682169942175,0.0,0.100859637288275,0.896532888462915,0.4585120542683675,0.0560261936770018,0.4200423364997636,0.4200423364997636
2018-09-04,2.154688569472964,-0.334519173060647,0.029430185105441,0.13058665417322302,0.9167005960082968,0.5098207201166399,0.0408316418633661,0.4318646165856812,0.4318646165856812
2018-09-05,2.157426420260096,-0.08194747117191868,-0.024119479389835,0.099797726685109,0.8036249579873034,0.4315221878863536,0.1116348542371031,0.3494856627951002,0.3494856627951002
2018-09-06,2.160164271047228,-0.05526799787763862,-0.021004471232166998,0.020035306162939,0.6557310399241661,0.3441894136845876,0.2257752285575299,0.3079942936355877,0.3079942936355877
2018-09-07,2.16290212183436,-0.23540520728193778,0.028391616907799,0.129580584273043,0.5305739902680903,0.2891743245266414,0.3336800604524481,0.2965502983434014,0.2965502983434014
2018-09-08,2.1656399726214923,-0.24751626533875773,-0.013612277844812,0.146824653067099,0.4039049066373624,0.2176079634728876,0.4663800540598132,0.2567259894729279,0.2567259894729279
